practice,cycle,word,modality,answer,exp,sessionID
none,0.0,water,geluiden,blazen,2,43_2
none,0.0,water,geluiden,wind,2,43_2
none,0.0,water,geluiden,ruizen,2,43_2
practice,1.0,bal,geluiden,bel,2,43_2
practice,1.0,bal,geluiden,kerkklok,2,43_2
practice,1.0,bal,geluiden,casino,2,43_2
practice,1.0,geheim,geluiden,stil,2,43_2
practice,1.0,geheim,geluiden,fluisteren,2,43_2
practice,1.0,geheim,geluiden,water,2,43_2
none,1.0,groot,geluiden,blij,2,43_2
none,1.0,groot,geluiden,motor,2,43_2
none,1.0,groot,geluiden,auto,2,43_2
none,1.0,ei,geluiden,drinken,2,43_2
none,1.0,ei,geluiden,champagne,2,43_2
none,1.0,ei,geluiden,eten,2,43_2
none,1.0,blij,geluiden,blij,2,43_2
none,1.0,onweer,geluiden,motor,2,43_2
none,1.0,onweer,geluiden,vliegen,2,43_2
none,1.0,onweer,geluiden,schieten,2,43_2
none,1.0,huilen,geluiden,huilen,2,43_2
none,1.0,rennen,geluiden,bom,2,43_2
none,1.0,rennen,geluiden,klok,2,43_2
none,1.0,rennen,geluiden,rennen,2,43_2
none,1.0,slapen,geluiden,slapen,2,43_2
practice,0.0,sneeuw,gebaren,sneeuw,2,43_2
practice,0.0,zwaaien,gebaren,zwaaien,2,43_2
none,0.0,misschien,gebaren,afvragen,2,43_2
none,0.0,misschien,gebaren,misschien,2,43_2
none,0.0,langzaam,gebaren,langzaam,2,43_2
none,0.0,vangen,gebaren,winnen,2,43_2
none,0.0,vangen,gebaren,vangen,2,43_2
none,0.0,vliegen,gebaren,vliegen,2,43_2
none,0.0,jagen,gebaren,gooien,2,43_2
none,0.0,jagen,gebaren,schieten,2,43_2
none,0.0,jagen,gebaren,speer,2,43_2
none,0.0,zwemmen,gebaren,zwemmen,2,43_2
none,0.0,fluisteren,gebaren,fluisteren,2,43_2
practice,1.0,fiets,gebaren,fiets,2,43_2
practice,1.0,vliegtuig,gebaren,vliegen,2,43_2
practice,1.0,vliegtuig,gebaren,springen,2,43_2
practice,1.0,vliegtuig,gebaren,skydiving,2,43_2
none,1.0,vlieg,gebaren,wesp,2,43_2
none,1.0,vlieg,gebaren,bij,2,43_2
none,1.0,vlieg,gebaren,bang,2,43_2
none,1.0,verdrietig,gebaren,huilen,2,43_2
none,1.0,verdrietig,gebaren,traan,2,43_2
none,1.0,verdrietig,gebaren,verdriet,2,43_2
none,1.0,piepen,gebaren,lawaai,2,43_2
none,1.0,piepen,gebaren,vals,2,43_2
none,1.0,piepen,gebaren,herrie,2,43_2
none,1.0,zoet,gebaren,eten,2,43_2
none,1.0,zoet,gebaren,lekker,2,43_2
none,1.0,zoet,gebaren,smullen,2,43_2
none,1.0,kruipen,gebaren,baby,2,43_2
none,1.0,kruipen,gebaren,peuter,2,43_2
none,1.0,kruipen,gebaren,zwemmen,2,43_2
none,1.0,grommen,gebaren,boos,2,43_2
none,1.0,grommen,gebaren,sterk,2,43_2
none,1.0,grommen,gebaren,aanvallen,2,43_2
none,1.0,wind,gebaren,stromen,2,43_2
none,1.0,wind,gebaren,waaien,2,43_2
none,1.0,wind,gebaren,boom,2,43_2
practice,0.0,zingen,combinatie,zingen,2,43_2
practice,0.0,eend,combinatie,eend,2,43_2
none,0.0,bitter,combinatie,heet,2,43_2
none,0.0,bitter,combinatie,vies,2,43_2
none,0.0,bitter,combinatie,zuur,2,43_2
none,0.0,regen,combinatie,regen,2,43_2
none,0.0,stil,combinatie,stil,2,43_2
none,0.0,kauwen,combinatie,eten,2,43_2
none,0.0,kauwen,combinatie,kouwen,2,43_2
none,0.0,drinken,combinatie,drinken,2,43_2
none,0.0,springen,combinatie,spelen,2,43_2
none,0.0,springen,combinatie,springen,2,43_2
none,0.0,kotsen,combinatie,overgeven,2,43_2
none,0.0,kotsen,combinatie,kotsen,2,43_2
practice,1.0,juichen,combinatie,winnen,2,43_2
practice,1.0,juichen,combinatie,blij,2,43_2
practice,1.0,juichen,combinatie,juichen,2,43_2
practice,1.0,klok,combinatie,klok,2,43_2
none,1.0,hoog,combinatie,hoog,2,43_2
none,1.0,berg,combinatie,berg,2,43_2
none,1.0,scherp,combinatie,wondje,2,43_2
none,1.0,scherp,combinatie,splinter,2,43_2
none,1.0,scherp,combinatie,branden,2,43_2
none,1.0,slang,combinatie,vis,2,43_2
none,1.0,slang,combinatie,stroming,2,43_2
none,1.0,slang,combinatie,likken,2,43_2
none,1.0,eten,combinatie,eten,2,43_2
none,1.0,likken,combinatie,likken,2,43_2
none,1.0,ruiken,combinatie,ruiken,2,43_2
practice,0.0,auto,gebaren,auto rijden,1,45_1
practice,0.0,leeg,gebaren,wachten,1,45_1
none,0.0,boos,gebaren,boos,1,45_1
none,0.0,dood,gebaren,dood,1,45_1
none,0.0,geur,gebaren,stank,1,45_1
none,0.0,slaan,gebaren,slaan,1,45_1
none,0.0,rennen,gebaren,joggen,1,45_1
none,0.0,zuigen,gebaren,blazen,1,45_1
none,0.0,lopen,gebaren,wandelen,1,45_1
practice,1.0,dansen,gebaren,,1,45_1
practice,1.0,koken,gebaren,bakken,1,45_1
none,1.0,koud,gebaren,koud,1,45_1
none,1.0,goed,gebaren,goed,1,45_1
none,1.0,hoog,gebaren,strekken,1,45_1
none,1.0,luidruchtig,gebaren,schreeuwen,1,45_1
none,1.0,oud,gebaren,bejaarde,1,45_1
none,1.0,vangen,gebaren,pakken,1,45_1
none,1.0,lachen,gebaren,lachen,1,45_1
practice,0.0,bloem,combinatie,verbaasd,1,45_1
practice,0.0,knippen,combinatie,knippen,1,45_1
none,0.0,vogel,combinatie,vliegen,1,45_1
none,0.0,bitter,combinatie,overgeven,1,45_1
none,0.0,snel,combinatie,rennen,1,45_1
none,0.0,vuur,combinatie,explosie,1,45_1
none,0.0,sterk,combinatie,sterk,1,45_1
none,0.0,horen,combinatie,luisteren,1,45_1
none,0.0,fluisteren,combinatie,fluisteren,1,45_1
practice,1.0,snijden,combinatie,snijden,1,45_1
practice,1.0,comfortabel,combinatie,ontspannen,1,45_1
none,1.0,groot,combinatie,zon,1,45_1
none,1.0,vlieg,combinatie,vogel,1,45_1
none,1.0,berg,combinatie,regenboog,1,45_1
none,1.0,zout,combinatie,bitter,1,45_1
none,1.0,kauwen,combinatie,smakken,1,45_1
none,1.0,ruiken,combinatie,ruiken,1,45_1
none,1.0,gooien,combinatie,gooien,1,45_1
practice,0.0,haasten,geluiden,hijgen,1,45_1
practice,0.0,rijk,geluiden,niks,1,45_1
none,0.0,kind,geluiden,huilen,1,45_1
none,0.0,heet,geluiden,blazen,1,45_1
none,0.0,ziek,geluiden,bang,1,45_1
none,0.0,piepen,geluiden,opblazen,1,45_1
none,0.0,dik,geluiden,kauwen,1,45_1
none,0.0,vechten,geluiden,opblazen,1,45_1
none,0.0,geven,geluiden,niks,1,45_1
practice,1.0,olifant,geluiden,snel,1,45_1
practice,1.0,gek,geluiden,heks,1,45_1
none,1.0,ver,geluiden,blazen,1,45_1
none,1.0,klein,geluiden,breken,1,45_1
none,1.0,zoet,geluiden,lekker,1,45_1
none,1.0,ademen,geluiden,zuchten,1,45_1
none,1.0,vallen,geluiden,achtbaan,1,45_1
none,1.0,kotsen,geluiden,kotsen,1,45_1
none,1.0,wind,geluiden,wind,1,45_1
practice,0.0,klok,geluiden,klok,2,45_2
practice,0.0,geheim,geluiden,fluisteren,2,45_2
practice,0.0,geheim,geluiden,stilte,2,45_2
practice,0.0,geheim,geluiden,zwijgen,2,45_2
none,0.0,zuur,geluiden,bang,2,45_2
none,0.0,zuur,geluiden,vies,2,45_2
none,0.0,zuur,geluiden,disgust,2,45_2
none,0.0,verbranden,geluiden,alarm,2,45_2
none,0.0,verbranden,geluiden,fluisteren,2,45_2
none,0.0,verbranden,geluiden,wekker,2,45_2
none,0.0,huilen,geluiden,bang,2,45_2
none,0.0,huilen,geluiden,huilen,2,45_2
none,0.0,drinken,geluiden,drinken,2,45_2
none,0.0,eten,geluiden,smakken,2,45_2
none,0.0,eten,geluiden,kauwen,2,45_2
none,0.0,eten,geluiden,eten,2,45_2
none,0.0,weten,geluiden,ingeving,2,45_2
none,0.0,weten,geluiden,overeenstemming,2,45_2
none,0.0,weten,geluiden,akkoord,2,45_2
none,0.0,zwemmen,geluiden,zwemmen,2,45_2
practice,1.0,juichen,geluiden,winnen,2,45_2
practice,1.0,juichen,geluiden,juichen,2,45_2
practice,1.0,bal,geluiden,vallen,2,45_2
practice,1.0,bal,geluiden,ontploffing,2,45_2
practice,1.0,bal,geluiden,springen,2,45_2
none,1.0,hoorn,geluiden,wolf,2,45_2
none,1.0,hoorn,geluiden,,2,45_2
none,1.0,hoorn,geluiden,explosie,2,45_2
none,1.0,man,geluiden,grommen,2,45_2
none,1.0,man,geluiden,holbewoner,2,45_2
none,1.0,man,geluiden,dier,2,45_2
none,1.0,niet,geluiden,ontkrachten,2,45_2
none,1.0,niet,geluiden,ontkennen,2,45_2
none,1.0,niet,geluiden,nee,2,45_2
none,1.0,regen,geluiden,vis,2,45_2
none,1.0,regen,geluiden,fluisteren,2,45_2
none,1.0,regen,geluiden,bom,2,45_2
none,1.0,verdrietig,geluiden,zielig,2,45_2
none,1.0,verdrietig,geluiden,verdrietig,2,45_2
none,1.0,vliegen,geluiden,snijden,2,45_2
none,1.0,vliegen,geluiden,wind,2,45_2
none,1.0,vliegen,geluiden,vliegen,2,45_2
none,1.0,slapen,geluiden,moe,2,45_2
none,1.0,slapen,geluiden,slapen,2,45_2
practice,0.0,glimlach,gebaren,blij,2,45_2
practice,0.0,glimlach,gebaren,glimlachen,2,45_2
practice,0.0,glimlach,gebaren,vrolijk,2,45_2
practice,0.0,sneeuw,gebaren,sneeuw,2,45_2
none,0.0,zoemen,gebaren,dansen,2,45_2
none,0.0,zoemen,gebaren,swingen,2,45_2
none,0.0,zoemen,gebaren,feesten,2,45_2
none,0.0,bliksem,gebaren,gooien,2,45_2
none,0.0,bliksem,gebaren,onweer,2,45_2
none,0.0,bliksem,gebaren,elektrisiteit,2,45_2
none,0.0,scherp,gebaren,snee,2,45_2
none,0.0,scherp,gebaren,snijden,2,45_2
none,0.0,scherp,gebaren,verwonden,2,45_2
none,0.0,bijten,gebaren,bijten,2,45_2
none,0.0,blazen,gebaren,blazen,2,45_2
none,0.0,springen,gebaren,springen,2,45_2
none,0.0,likken,gebaren,likken,2,45_2
practice,1.0,fiets,gebaren,fietsen,2,45_2
practice,1.0,fiets,gebaren,wielrennen,2,45_2
practice,1.0,fiets,gebaren,motor,2,45_2
practice,1.0,zwaaien,gebaren,zwaaien,2,45_2
none,1.0,walgen,gebaren,ziek,2,45_2
none,1.0,walgen,gebaren,vies,2,45_2
none,1.0,walgen,gebaren,stinken,2,45_2
none,1.0,hond,gebaren,hond,2,45_2
none,1.0,vrouw,gebaren,model,2,45_2
none,1.0,vrouw,gebaren,strand,2,45_2
none,1.0,vrouw,gebaren,ik,2,45_2
none,1.0,bang,gebaren,bang,2,45_2
none,1.0,langzaam,gebaren,lopen,2,45_2
none,1.0,langzaam,gebaren,bejaarde,2,45_2
none,1.0,langzaam,gebaren,langzaam,2,45_2
none,1.0,onweer,gebaren,bliksem,2,45_2
none,1.0,onweer,gebaren,onweer,2,45_2
none,1.0,kruipen,gebaren,robot,2,45_2
none,1.0,kruipen,gebaren,kruipen,2,45_2
practice,0.0,eend,combinatie,eend,2,45_2
practice,0.0,zingen,combinatie,zingen,2,45_2
none,0.0,ik,combinatie,vrouw,2,45_2
none,0.0,ik,combinatie,jezelf,2,45_2
none,0.0,ik,combinatie,juichen,2,45_2
none,0.0,ei,combinatie,eend,2,45_2
none,0.0,ei,combinatie,hart,2,45_2
none,0.0,ei,combinatie,snavel,2,45_2
none,0.0,blij,combinatie,vrolijk,2,45_2
none,0.0,blij,combinatie,blij,2,45_2
none,0.0,zwaar,combinatie,ontspannen,2,45_2
none,0.0,zwaar,combinatie,zwaar,2,45_2
none,0.0,stil,combinatie,fluisteren,2,45_2
none,0.0,stil,combinatie,stilte,2,45_2
none,0.0,stil,combinatie,stil,2,45_2
none,0.0,slang,combinatie,slang,2,45_2
none,0.0,staan,combinatie,lopen,2,45_2
none,0.0,staan,combinatie,hakken,2,45_2
none,0.0,staan,combinatie,overeenstemming,2,45_2
practice,1.0,telefoon,combinatie,bellen,2,45_2
practice,1.0,telefoon,combinatie,telefoon,2,45_2
practice,1.0,vliegtuig,combinatie,vliegen,2,45_2
practice,1.0,vliegtuig,combinatie,vliegtuig,2,45_2
none,1.0,kat,combinatie,kat,2,45_2
none,1.0,vis,combinatie,vis,2,45_2
none,1.0,misschien,combinatie,denken,2,45_2
none,1.0,misschien,combinatie,twijfelen,2,45_2
none,1.0,misschien,combinatie,overwegen,2,45_2
none,1.0,staart,combinatie,staart,2,45_2
none,1.0,grommen,combinatie,beer,2,45_2
none,1.0,grommen,combinatie,wolf,2,45_2
none,1.0,grommen,combinatie,grommen,2,45_2
none,1.0,jagen,combinatie,boogschieten,2,45_2
none,1.0,jagen,combinatie,jagen,2,45_2
none,1.0,water,combinatie,zee,2,45_2
none,1.0,water,combinatie,water,2,45_2
practice,0.0,koken,combinatie,bakken,1,46_1
practice,0.0,auto,combinatie,autorijden,1,46_1
none,0.0,kind,combinatie,baby,1,46_1
none,0.0,snel,combinatie,rennen,1,46_1
none,0.0,zoet,combinatie,lekker,1,46_1
none,0.0,blazen,combinatie,blazen,1,46_1
none,0.0,eten,combinatie,eten,1,46_1
none,0.0,vallen,combinatie,vallen,1,46_1
none,0.0,likken,combinatie,likken,1,46_1
practice,1.0,snijden,combinatie,snijden,1,46_1
practice,1.0,gek,combinatie,gekke bek,1,46_1
none,1.0,zoemen,combinatie,vlieg,1,46_1
none,1.0,koud,combinatie,koud,1,46_1
none,1.0,heet,combinatie,heet,1,46_1
none,1.0,niet,combinatie,oneens,1,46_1
none,1.0,jagen,combinatie,hakken,1,46_1
none,1.0,springen,combinatie,springen,1,46_1
none,1.0,staan,combinatie,staan,1,46_1
practice,0.0,haasten,gebaren,rennen,1,46_1
practice,0.0,olifant,gebaren,olifant,1,46_1
none,0.0,groot,gebaren,sterk,1,46_1
none,0.0,zwaar,gebaren,buigen,1,46_1
none,0.0,verdrietig,gebaren,sip,1,46_1
none,0.0,ziek,gebaren,ziek,1,46_1
none,0.0,zuur,gebaren,vies,1,46_1
none,0.0,vliegen,gebaren,vogel,1,46_1
none,0.0,lopen,gebaren,lopen,1,46_1
practice,1.0,rijk,gebaren,rijk,1,46_1
practice,1.0,dansen,gebaren,dansen,1,46_1
none,1.0,vogel,gebaren,vliegen,1,46_1
none,1.0,dood,gebaren,dood,1,46_1
none,1.0,klein,gebaren,klein,1,46_1
none,1.0,ademen,gebaren,ademen,1,46_1
none,1.0,slapen,gebaren,slapen,1,46_1
none,1.0,zuigen,gebaren,eten,1,46_1
none,1.0,water,gebaren,water,1,46_1
practice,0.0,comfortabel,geluiden,zoemen,1,46_1
practice,0.0,leeg,geluiden,lachen,1,46_1
none,0.0,ik,geluiden,piepen,1,46_1
none,0.0,vlieg,geluiden,zoemen,1,46_1
none,0.0,bliksem,geluiden,bom,1,46_1
none,0.0,staart,geluiden,racewagen,1,46_1
none,0.0,kauwen,geluiden,smakken,1,46_1
none,0.0,ruiken,geluiden,snuiven,1,46_1
none,0.0,zwemmen,geluiden,langskomen,1,46_1
practice,1.0,knippen,geluiden,drinken,1,46_1
practice,1.0,bloem,geluiden,persoon,1,46_1
none,1.0,ver,geluiden,ademen,1,46_1
none,1.0,zout,geluiden,slurpen,1,46_1
none,1.0,onweer,geluiden,schieten,1,46_1
none,1.0,verbranden,geluiden,gewond,1,46_1
none,1.0,kruipen,geluiden,bewegen,1,46_1
none,1.0,grommen,geluiden,beer,1,46_1
none,1.0,gooien,geluiden,vuurwerk,1,46_1
practice,0.0,zwaaien,gebaren,zwaaien,2,46_2
practice,0.0,glimlach,gebaren,glimlach,2,46_2
none,0.0,boos,gebaren,boos,2,46_2
none,0.0,kat,gebaren,kat,2,46_2
none,0.0,vuur,gebaren,wassen,2,46_2
none,0.0,vuur,gebaren,stromen,2,46_2
none,0.0,vuur,gebaren,water,2,46_2
none,0.0,hoorn,gebaren,trompet,2,46_2
none,0.0,hoorn,gebaren,eenhoorn,2,46_2
none,0.0,hoorn,gebaren,hoorn,2,46_2
none,0.0,vechten,gebaren,boksen,2,46_2
none,0.0,vechten,gebaren,vechten,2,46_2
none,0.0,lachen,gebaren,lachen,2,46_2
none,0.0,rennen,gebaren,rennen,2,46_2
practice,1.0,bal,gebaren,bal,2,46_2
practice,1.0,sneeuw,gebaren,sneeuw,2,46_2
none,1.0,hond,gebaren,hond,2,46_2
none,1.0,blij,gebaren,glimlach,2,46_2
none,1.0,blij,gebaren,blij,2,46_2
none,1.0,man,gebaren,man,2,46_2
none,1.0,scherp,gebaren,doorn,2,46_2
none,1.0,scherp,gebaren,snee,2,46_2
none,1.0,scherp,gebaren,gewond,2,46_2
none,1.0,stil,gebaren,stil,2,46_2
none,1.0,sterk,gebaren,sterk,2,46_2
none,1.0,geven,gebaren,geven,2,46_2
practice,0.0,juichen,geluiden,blij,2,46_2
practice,0.0,juichen,geluiden,winnen,2,46_2
practice,0.0,juichen,geluiden,juichen,2,46_2
practice,0.0,geheim,geluiden,stil,2,46_2
practice,0.0,geheim,geluiden,stilte,2,46_2
practice,0.0,geheim,geluiden,fluisteren,2,46_2
none,0.0,vrouw,geluiden,aandacht,2,46_2
none,0.0,vrouw,geluiden,oneens,2,46_2
none,0.0,vrouw,geluiden,ruzie,2,46_2
none,0.0,vis,geluiden,vis,2,46_2
none,0.0,goed,geluiden,ja,2,46_2
none,0.0,goed,geluiden,begrijpen,2,46_2
none,0.0,goed,geluiden,eens,2,46_2
none,0.0,dik,geluiden,buikpijn,2,46_2
none,0.0,dik,geluiden,vol,2,46_2
none,0.0,dik,geluiden,tegenvaller,2,46_2
none,0.0,bijten,geluiden,eten,2,46_2
none,0.0,bijten,geluiden,happen,2,46_2
none,0.0,bijten,geluiden,smikkelen,2,46_2
none,0.0,vangen,geluiden,vliegen,2,46_2
none,0.0,vangen,geluiden,woe,2,46_2
none,0.0,vangen,geluiden,lucht,2,46_2
none,0.0,weten,geluiden,eens,2,46_2
practice,1.0,fiets,geluiden,schuiven,2,46_2
practice,1.0,fiets,geluiden,sleeen,2,46_2
practice,1.0,fiets,geluiden,skieen,2,46_2
practice,1.0,vliegtuig,geluiden,wind,2,46_2
practice,1.0,vliegtuig,geluiden,waaien,2,46_2
practice,1.0,vliegtuig,geluiden,rijden,2,46_2
none,1.0,bitter,geluiden,vies,2,46_2
none,1.0,bitter,geluiden,lekker,2,46_2
none,1.0,bitter,geluiden,vies,2,46_2
none,1.0,luidruchtig,geluiden,kletsen,2,46_2
none,1.0,luidruchtig,geluiden,ruzie,2,46_2
none,1.0,luidruchtig,geluiden,verwarring,2,46_2
none,1.0,misschien,geluiden,verbazing,2,46_2
none,1.0,misschien,geluiden,teleurstelling,2,46_2
none,1.0,misschien,geluiden,kiezen,2,46_2
none,1.0,piepen,geluiden,bellen,2,46_2
none,1.0,piepen,geluiden,achteruit rijden,2,46_2
none,1.0,piepen,geluiden,vogel,2,46_2
none,1.0,huilen,geluiden,lachen,2,46_2
none,1.0,huilen,geluiden,huilen,2,46_2
none,1.0,slaan,geluiden,schieten,2,46_2
none,1.0,slaan,geluiden,bom,2,46_2
none,1.0,slaan,geluiden,oorlog,2,46_2
none,1.0,wind,geluiden,wind,2,46_2
practice,0.0,zingen,combinatie,zingen,2,46_2
practice,0.0,eend,combinatie,eend,2,46_2
none,0.0,walgen,combinatie,vol,2,46_2
none,0.0,walgen,combinatie,vies,2,46_2
none,0.0,walgen,combinatie,genoeg,2,46_2
none,0.0,berg,combinatie,skieen,2,46_2
none,0.0,berg,combinatie,berg,2,46_2
none,0.0,geur,combinatie,ruiken,2,46_2
none,0.0,geur,combinatie,geur,2,46_2
none,0.0,oud,combinatie,oud,2,46_2
none,0.0,regen,combinatie,regen,2,46_2
none,0.0,langzaam,combinatie,slowmotion,2,46_2
none,0.0,langzaam,combinatie,langzaam,2,46_2
none,0.0,slang,combinatie,slang,2,46_2
practice,1.0,klok,combinatie,tijd,2,46_2
practice,1.0,klok,combinatie,klok,2,46_2
practice,1.0,telefoon,combinatie,telefoon,2,46_2
none,1.0,ei,combinatie,kuiken,2,46_2
none,1.0,ei,combinatie,ei,2,46_2
none,1.0,hoog,combinatie,lang,2,46_2
none,1.0,hoog,combinatie,reaching,2,46_2
none,1.0,hoog,combinatie,groeien,2,46_2
none,1.0,bang,combinatie,schrikken,2,46_2
none,1.0,bang,combinatie,bang,2,46_2
none,1.0,drinken,combinatie,drinken,2,46_2
none,1.0,horen,combinatie,luisteren,2,46_2
none,1.0,horen,combinatie,horen,2,46_2
none,1.0,kotsen,combinatie,kotsen,2,46_2
none,1.0,fluisteren,combinatie,fluisteren,2,46_2
practice,0.0,dansen,geluiden,zingen,1,47_1
practice,0.0,snijden,geluiden,mes,1,47_1
none,0.0,kat,geluiden,kat,1,47_1
none,0.0,blij,geluiden,blij,1,47_1
none,0.0,stil,geluiden,stilte,1,47_1
none,0.0,slang,geluiden,water,1,47_1
none,0.0,zoet,geluiden,wekker,1,47_1
none,0.0,kauwen,geluiden,eten,1,47_1
none,0.0,slapen,geluiden,slapen,1,47_1
practice,1.0,gek,geluiden,lachen,1,47_1
practice,1.0,leeg,geluiden,blazen,1,47_1
none,1.0,zwaar,geluiden,ziek,1,47_1
none,1.0,misschien,geluiden,bij,1,47_1
none,1.0,oud,geluiden,dood,1,47_1
none,1.0,zuur,geluiden,walging,1,47_1
none,1.0,slaan,geluiden,vallen,1,47_1
none,1.0,lopen,geluiden,stampen,1,47_1
none,1.0,wind,geluiden,wind,1,47_1
practice,0.0,koken,gebaren,koken,1,47_1
practice,0.0,olifant,gebaren,olifant,1,47_1
none,0.0,boos,gebaren,wandelen,1,47_1
none,0.0,vis,gebaren,vis,1,47_1
none,0.0,bliksem,gebaren,explosie,1,47_1
none,0.0,niet,gebaren,leegte,1,47_1
none,0.0,bang,gebaren,enthousiasme,1,47_1
none,0.0,kruipen,gebaren,dier,1,47_1
none,0.0,grommen,gebaren,boos,1,47_1
practice,1.0,comfortabel,gebaren,tevreden,1,47_1
practice,1.0,bloem,gebaren,bloem,1,47_1
none,1.0,walgen,gebaren,vies,1,47_1
none,1.0,vuur,gebaren,vuurwerk,1,47_1
none,1.0,hoog,gebaren,hoog,1,47_1
none,1.0,hoorn,gebaren,fluiten,1,47_1
none,1.0,bijten,gebaren,kauwen,1,47_1
none,1.0,drinken,gebaren,drinken,1,47_1
none,1.0,zuigen,gebaren,rietje,1,47_1
practice,0.0,rijk,combinatie,rijkdom,1,47_1
practice,0.0,knippen,combinatie,schaar,1,47_1
none,0.0,ik,combinatie,persoon,1,47_1
none,0.0,vogel,combinatie,vogel,1,47_1
none,0.0,dood,combinatie,bewusteloos,1,47_1
none,0.0,vlieg,combinatie,mug,1,47_1
none,0.0,berg,combinatie,huis,1,47_1
none,0.0,vliegen,combinatie,vliegtuig,1,47_1
none,0.0,ruiken,combinatie,zoet,1,47_1
practice,1.0,auto,combinatie,rijden,1,47_1
practice,1.0,haasten,combinatie,haasten,1,47_1
none,1.0,zoemen,combinatie,brommen,1,47_1
none,1.0,ei,combinatie,ei,1,47_1
none,1.0,zout,combinatie,kaars,1,47_1
none,1.0,staart,combinatie,aap,1,47_1
none,1.0,springen,combinatie,skippiebal,1,47_1
none,1.0,gooien,combinatie,gooien,1,47_1
none,1.0,kotsen,combinatie,kotsen,1,47_1
practice,0.0,eend,combinatie,eend,2,47_2
practice,0.0,geheim,combinatie,stilte,2,47_2
practice,0.0,geheim,combinatie,stil,2,47_2
practice,0.0,geheim,combinatie,zwijgen,2,47_2
none,0.0,bitter,combinatie,bedorven,2,47_2
none,0.0,bitter,combinatie,pittig,2,47_2
none,0.0,bitter,combinatie,vies,2,47_2
none,0.0,goed,combinatie,blijdschap,2,47_2
none,0.0,goed,combinatie,geluk,2,47_2
none,0.0,goed,combinatie,slagen,2,47_2
none,0.0,man,combinatie,man,2,47_2
none,0.0,verdrietig,combinatie,huilen,2,47_2
none,0.0,verdrietig,combinatie,verdriet,2,47_2
none,0.0,verdrietig,combinatie,verdrietig,2,47_2
none,0.0,vallen,combinatie,enthousiasme,2,47_2
none,0.0,vallen,combinatie,vallen,2,47_2
none,0.0,lachen,combinatie,lachen,2,47_2
none,0.0,water,combinatie,water,2,47_2
practice,1.0,sneeuw,combinatie,regen,2,47_2
practice,1.0,sneeuw,combinatie,sneeuw,2,47_2
practice,1.0,zwaaien,combinatie,zwaaien,2,47_2
none,1.0,groot,combinatie,lang,2,47_2
none,1.0,groot,combinatie,reus,2,47_2
none,1.0,groot,combinatie,groeien,2,47_2
none,1.0,koud,combinatie,koud,2,47_2
none,1.0,ziek,combinatie,ziek,2,47_2
none,1.0,onweer,combinatie,bliksem,2,47_2
none,1.0,onweer,combinatie,onweer,2,47_2
none,1.0,vechten,combinatie,vechten,2,47_2
none,1.0,horen,combinatie,luisteren,2,47_2
none,1.0,horen,combinatie,roddelen,2,47_2
none,1.0,horen,combinatie,oor,2,47_2
none,1.0,fluisteren,combinatie,fluisteren,2,47_2
practice,0.0,bal,geluiden,bal,2,47_2
practice,0.0,telefoon,geluiden,bellen,2,47_2
practice,0.0,telefoon,geluiden,telefoon,2,47_2
none,0.0,hond,geluiden,hond,2,47_2
none,0.0,ver,geluiden,snel,2,47_2
none,0.0,ver,geluiden,geluid,2,47_2
none,0.0,ver,geluiden,echo,2,47_2
none,0.0,regen,geluiden,waterval,2,47_2
none,0.0,regen,geluiden,vallen,2,47_2
none,0.0,regen,geluiden,slaan,2,47_2
none,0.0,blazen,geluiden,wind,2,47_2
none,0.0,blazen,geluiden,blazen,2,47_2
none,0.0,ademen,geluiden,hijgen,2,47_2
none,0.0,ademen,geluiden,buitenadem,2,47_2
none,0.0,ademen,geluiden,rennen,2,47_2
none,0.0,weten,geluiden,idee,2,47_2
none,0.0,weten,geluiden,denken,2,47_2
none,0.0,weten,geluiden,luisteren,2,47_2
none,0.0,likken,geluiden,zuigen,2,47_2
none,0.0,likken,geluiden,likken,2,47_2
practice,1.0,fiets,geluiden,fietsen,2,47_2
practice,1.0,klok,geluiden,tijd,2,47_2
none,1.0,kind,geluiden,moeder,2,47_2
none,1.0,kind,geluiden,baby,2,47_2
none,1.0,kind,geluiden,troosten,2,47_2
none,1.0,vrouw,geluiden,begrijpen,2,47_2
none,1.0,vrouw,geluiden,flirten,2,47_2
none,1.0,vrouw,geluiden,verliefd,2,47_2
none,1.0,geur,geluiden,huilen,2,47_2
none,1.0,geur,geluiden,ruiken,2,47_2
none,1.0,geur,geluiden,lekker,2,47_2
none,1.0,scherp,geluiden,pijn,2,47_2
none,1.0,scherp,geluiden,steken,2,47_2
none,1.0,scherp,geluiden,prikken,2,47_2
none,1.0,verbranden,geluiden,vallen,2,47_2
none,1.0,verbranden,geluiden,ongeluk,2,47_2
none,1.0,verbranden,geluiden,neerstorten,2,47_2
none,1.0,geven,geluiden,luisteren,2,47_2
none,1.0,geven,geluiden,begrijpen,2,47_2
none,1.0,geven,geluiden,praten,2,47_2
none,1.0,zwemmen,geluiden,muis,2,47_2
none,1.0,zwemmen,geluiden,zee,2,47_2
none,1.0,zwemmen,geluiden,duiken,2,47_2
practice,0.0,juichen,gebaren,cheerleader,2,47_2
practice,0.0,juichen,gebaren,feesten,2,47_2
practice,0.0,juichen,gebaren,dansen,2,47_2
practice,0.0,vliegtuig,gebaren,vliegen,2,47_2
practice,0.0,vliegtuig,gebaren,zweven,2,47_2
